Make,Model,Price,Year,Kilometer,Fuel Type,Transmission,Location,Owner,Seller Type,Engine,Drivetrain,Seating Capacity,Fuel Tank Capacity
Honda,City V CVT Petrol [2017-2019],15860.0,2019,18000,Petrol,Automatic,Delhi,First,Individual,1497.0,FWD,5.0,40.0
Maruti Suzuki,Swift DZire VXI,6862.5,2014,52000,Petrol,Manual,Delhi,First,Individual,1197.0,FWD,5.0,42.0
Maruti Suzuki,Swift ZXi,12200.0,2022,10000,Petrol,Manual,Jalandhar,First,Individual,1197.0,FWD,5.0,37.0
Maruti Suzuki,DZire LDi,8540.0,2018,84500,Diesel,Manual,Ambala Cantt,Third,Individual,1248.0,FWD,5.0,37.0
Hyundai,Grand i10 Sportz 1.2 Kappa VTVT [2013-2016],6862.5,2016,47000,Petrol,Manual,Dehradun,Second,Individual,1197.0,FWD,5.0,43.0
Hyundai,Verna EX 1.6 CRDi [2017-2018],12352.5,2018,73000,Diesel,Manual,Pune,First,Individual,1582.0,FWD,5.0,45.0
Honda,Jazz S AT [2015-2016],7930.0,2015,42000,Petrol,Automatic,Delhi,First,Individual,1198.0,FWD,5.0,40.0
Maruti Suzuki,Swift VDi,6481.25,2015,36528,Diesel,Manual,Varanasi,Third,Individual,1248.0,FWD,5.0,42.0
Maruti Suzuki,Swift VXi,4956.25,2012,30000,Petrol,Manual,Patna,First,Individual,1197.0,FWD,5.0,42.0
Volvo,XC60 Inscription,29737.5,2016,79000,Diesel,Automatic,Ahmedabad,First,Individual,2400.0,AWD,5.0,70.0
Audi,A6 35 TDI Matrix,30118.75,2015,61000,Diesel,Automatic,Delhi,Second,Individual,1968.0,FWD,5.0,75.0
Mercedes-Benz,C-Class C 220d Progressive [2018-2019],53375.0,2019,55000,Diesel,Automatic,Pune,Second,Individual,1950.0,RWD,5.0,66.0
Renault,Kwid CLIMBER 1.0 [2017-2019],5718.75,2017,45000,Petrol,Manual,Bhubaneswar,UnRegistered Car,Individual,999.0,FWD,5.0,28.0
Mercedes-Benz,GLA 200 d Sport,27831.25,2016,58000,Diesel,Automatic,Lucknow,First,Individual,2143.0,FWD,5.0,50.0
Maruti Suzuki,Celerio VXi AMT,5718.75,2014,35000,Petrol,Automatic,Delhi,First,Individual,998.0,FWD,5.0,35.0
Maruti Suzuki,Alto 800 Vxi,4346.25,2016,22346,Petrol,Manual,Patna,First,Individual,796.0,FWD,5.0,35.0
Hyundai,Grand i10 Magna 1.2 Kappa VTVT [2013-2016],6084.75,2018,38000,Petrol,Manual,Kolkata,First,Individual,1197.0,FWD,5.0,43.0
Hyundai,Verna Fluidic 1.6 VTVT SX Opt AT,20206.25,2021,9900,Petrol,Automatic,Mumbai,First,Individual,1591.0,FWD,5.0,43.0
Maruti Suzuki,Celerio VXi (O) [2019-2020],7777.48475,2019,48000,Petrol,Manual,Hyderabad,First,Individual,998.0,FWD,5.0,35.0
Jeep,Compass Limited 2.0 Diesel 4x4 [2017-2020],22112.5,2018,90000,Diesel,Manual,Guwahati,First,Individual,1956.0,AWD,5.0,60.0
Maruti Suzuki,S-Cross Delta 1.6,9760.0,2017,63000,Diesel,Manual,Delhi,First,Individual,1598.0,FWD,5.0,48.0
Maruti Suzuki,Celerio LDi [2015-2017],4559.75,2017,65822,Diesel,Manual,Lucknow,First,Individual,793.0,FWD,5.0,35.0
Maruti Suzuki,Wagon R Duo LXi LPG,2973.75,2009,102000,LPG,Manual,Nashik,First,Individual,1061.0,FWD,5.0,35.0
Toyota,Etios Liva G,5337.5,2013,34000,Petrol,Manual,Pune,First,Individual,1197.0,FWD,5.0,45.0
Honda,Jazz V AT Petrol,9073.75,2017,99000,Petrol,Automatic,Noida,First,Individual,1199.0,FWD,5.0,40.0
Maruti Suzuki,Swift DZire VDI,5352.75,2013,42000,Diesel,Manual,Patna,First,Individual,1248.0,FWD,5.0,42.0
Maruti Suzuki,Ciaz Delta Hybrid 1.5 [2018-2020],12581.25,2019,44000,Petrol,Manual,Delhi,First,Individual,1462.0,FWD,5.0,43.0
Audi,Q3 30 TDI Premium FWD,30042.5,2017,85000,Diesel,Automatic,Chennai,Second,Individual,1968.0,FWD,5.0,64.0
BMW,2 Series Gran Coupe 220d M Sport [2020-2021],62525.0,2020,12136,Diesel,Automatic,Hyderabad,First,Corporate,1995.0,FWD,5.0,50.0
Audi,A4 35 TDI Premium Sunroof,23256.25,2015,49000,Diesel,Automatic,Mohali,First,Individual,1968.0,FWD,5.0,63.0
Mercedes-Benz,A-Class Sedan 200,63287.5,2021,6000,Petrol,Automatic,Delhi,First,Individual,1332.0,FWD,5.0,43.0
Maruti Suzuki,Vitara Brezza ZDi Plus,11056.25,2017,64000,Diesel,Manual,Kolkata,First,Individual,1248.0,FWD,5.0,48.0
Toyota,Corolla Altis 1.8 G,5185.0,2011,109000,Petrol,Manual,Mumbai,Second,Individual,1794.0,FWD,5.0,55.0
Maruti Suzuki,Baleno Delta 1.2,9912.5,2018,32000,Petrol,Manual,Delhi,First,Individual,1197.0,FWD,5.0,37.0
Maruti Suzuki,Swift Lxi (O) [2014-2017],8692.5,2019,13000,Petrol,Manual,Delhi,First,Individual,1197.0,FWD,5.0,42.0
Maruti Suzuki,Baleno Zeta 1.2 AT,10065.0,2017,40000,Petrol,Automatic,Pune,First,Individual,1197.0,FWD,5.0,37.0
Honda,WR-V VX MT Petrol,8768.75,2017,53580,Petrol,Manual,Kolkata,First,Individual,1199.0,FWD,5.0,40.0
Honda,City V Petrol,14487.5,2019,22000,Petrol,Manual,Noida,First,Individual,1497.0,FWD,5.0,40.0
Renault,Kwid RXT [2015-2019],6389.75,2017,23700,Petrol,Manual,Mysore,First,Individual,799.0,FWD,5.0,28.0
Maruti Suzuki,Swift DZire VXI AT,11437.5,2017,48069,Petrol,Automatic,Hyderabad,First,Individual,1197.0,FWD,5.0,42.0
Audi,A4 35 TDI Premium Plus,51850.0,2019,48000,Diesel,Automatic,Chandigarh,First,Individual,1968.0,FWD,5.0,54.0
Skoda,Octavia Elegance 2.0 TDI AT,17690.0,2015,47981,Diesel,Automatic,Mumbai,First,Individual,1968.0,FWD,5.0,50.0
Kia,Seltos HTK Plus AT 1.5 Diesel [2020-2021],24018.75,2020,63000,Diesel,Automatic,Ahmedabad,First,Individual,1493.0,FWD,5.0,50.0
Hyundai,Grand i10 Asta 1.2 Kappa VTVT [2013-2016],7243.75,2016,16630,Petrol,Manual,Mumbai,First,Individual,1197.0,FWD,5.0,43.0
Honda,City VX Petrol [2017-2019],12962.5,2017,47255,Petrol,Manual,Ahmedabad,First,Individual,1497.0,FWD,5.0,40.0
Hyundai,Creta SX 1.5 Petrol CVT [2020-2022],29356.25,2022,9355,Petrol,Automatic,Mumbai,First,Individual,1497.0,FWD,5.0,50.0
Renault,Kwid RXL [2015-2019],4651.25,2018,34800,Petrol,Manual,Jamshedpur,First,Individual,799.0,FWD,5.0,28.0
Nissan,Terrano XL D Plus,5871.25,2013,72000,Diesel,Manual,Dehradun,Second,Individual,1461.0,FWD,5.0,50.0
Skoda,Rapid Elegance 1.6 TDI CR MT,7625.0,2012,86288,Diesel,Manual,Hyderabad,First,Individual,1598.0,FWD,5.0,55.0
Honda,Jazz V Petrol,9988.75,2017,24003,Petrol,Manual,Bangalore,First,Individual,1199.0,FWD,5.0,40.0
Tata,Nexon XZ Plus Diesel,14106.25,2017,28000,Diesel,Manual,Bangalore,First,Individual,1497.0,FWD,5.0,44.0
Hyundai,Elite i20 Asta 1.4 CRDI,10522.5,2017,65000,Diesel,Manual,Ahmedabad,First,Individual,1396.0,FWD,5.0,45.0
Hyundai,Verna 1.6 CRDI SX (O),12886.23475,2018,71000,Diesel,Manual,Gurgaon,Second,Individual,1582.0,FWD,5.0,43.0
Maruti Suzuki,Vitara Brezza VDi (O) [2016-2018],9760.0,2017,61000,Diesel,Manual,Kanpur,First,Individual,1248.0,FWD,5.0,48.0
Volvo,V40 D3 R-Design,31262.5,2017,68000,Diesel,Automatic,Mumbai,Second,Corporate,1984.0,FWD,5.0,60.0
Maruti Suzuki,Celerio VXi AMT,6023.75,2014,47884,Petrol,Automatic,Pune,First,Individual,998.0,FWD,5.0,35.0
Skoda,Octavia 1.8 TSI Style Plus AT [2017],21197.5,2017,56000,Petrol,Automatic,Navi Mumbai,First,Individual,1798.0,FWD,5.0,50.0
Honda,City 1.5 V MT,5566.25,2010,58424,Petrol,Manual,Hyderabad,First,Individual,1497.0,FWD,5.0,42.0
Hyundai,Xcent S 1.1 CRDi Special Edition,6877.75,2017,55000,Diesel,Manual,Ahmedabad,First,Individual,1120.0,FWD,5.0,43.0
Skoda,Rapid 1.6 MPI Active,13420.0,2018,47000,Petrol,Manual,Coimbatore,First,Individual,1598.0,FWD,5.0,55.0
Hyundai,Verna Fluidic 1.6 VTVT SX Opt AT,17995.0,2019,38000,Petrol,Automatic,Bangalore,First,Individual,1591.0,FWD,5.0,43.0
Maruti Suzuki,Alto 800 Lxi,4346.25,2016,17000,Petrol,Manual,Lucknow,First,Individual,796.0,FWD,5.0,35.0
Ford,Aspire Titanium1.5 TDCi [2018-2020],10293.75,2019,35000,Diesel,Manual,Bhopal,First,Individual,1498.0,FWD,5.0,40.0
MINI,Cooper D 5 Door,38125.0,2015,34303,Diesel,Automatic,Bangalore,Second,Individual,1496.0,FWD,5.0,44.0
Audi,A6 35 TDI Matrix,56043.75,2019,34000,Diesel,Automatic,Ghaziabad,First,Individual,1968.0,FWD,5.0,75.0
Kia,Seltos HTK 1.5 Diesel [2020-2021],19825.0,2020,27000,Diesel,Manual,Jaipur,First,Individual,1493.0,FWD,5.0,50.0
Hyundai,Grand i10 NIOS Sportz AMT 1.2 Kappa VTVT,12581.25,2021,6600,Petrol,Automatic,Hyderabad,First,Individual,1197.0,FWD,5.0,37.0
Maruti Suzuki,Alto 800 VXi,6252.48475,2021,13424,Petrol,Manual,Ranga Reddy,First,Individual,796.0,FWD,5.0,35.0
Maruti Suzuki,Alto 800 Lxi CNG,4407.25,2015,78000,CNG,Manual,Mumbai,First,Individual,796.0,FWD,5.0,35.0
Maruti Suzuki,Alto LXi,4270.0,2011,69276,Petrol,Manual,Hyderabad,First,Individual,998.0,FWD,5.0,35.0
Hyundai,Verna SX (O) 1.6 CRDi,12382.98475,2017,31000,Diesel,Manual,Kolkata,First,Individual,1582.0,FWD,5.0,45.0
Volkswagen,Polo Highline1.5L (D),9531.25,2014,54000,Diesel,Manual,Bangalore,First,Individual,1498.0,FWD,5.0,45.0
Maruti Suzuki,Vitara Brezza ZDi,11056.25,2017,75000,Diesel,Manual,Ambala Cantt,First,Individual,1248.0,FWD,5.0,48.0
Audi,Q3 35 TDI Premium Plus + Sunroof,22112.5,2014,71796,Diesel,Automatic,Bangalore,Third,Individual,1968.0,AWD,5.0,64.0
Nissan,Terrano XE (D),6481.25,2014,74000,Diesel,Manual,Gurgaon,Second,Individual,1461.0,FWD,5.0,50.0
Hyundai,Eon Sportz,3812.5,2013,82461,Petrol,Manual,Hyderabad,First,Individual,814.0,FWD,5.0,32.0
Maruti Suzuki,DZire VDi,12200.0,2018,66000,Diesel,Manual,Pune,First,Individual,1248.0,FWD,5.0,37.0
Mercedes-Benz,GLA 200 d Sport,34693.75,2016,61109,Diesel,Automatic,Bangalore,Second,Individual,2143.0,FWD,5.0,50.0
Tata,Tiago NRG Petrol,8006.25,2019,32000,Petrol,Manual,Noida,First,Individual,1199.0,FWD,5.0,35.0
Maruti Suzuki,Celerio ZXi AMT [2017-2019],8768.75,2018,27239,Petrol,Automatic,Bangalore,First,Individual,998.0,FWD,5.0,35.0
Chevrolet,Spark LS 1.0 BS-III,2897.5,2013,66000,Petrol,Manual,Lucknow,First,Individual,995.0,FWD,5.0,38.0
Hyundai,Grand i10 NIOS Sportz 1.2 Kappa VTVT,11513.75,2022,2272,Petrol,Manual,Hyderabad,First,Individual,1197.0,FWD,5.0,37.0
Honda,CR-V 2.0L 2WD AT,17232.5,2015,50000,Petrol,Automatic,Mumbai,First,Individual,1997.0,FWD,5.0,58.0
Maruti Suzuki,Swift DZire LXI,9302.5,2017,38674,Petrol,Manual,Navi Mumbai,First,Individual,1197.0,FWD,5.0,42.0
Audi,Q3 35 TDI Premium Plus + Sunroof,28593.75,2016,40000,Diesel,Automatic,Delhi,First,Individual,1968.0,AWD,5.0,64.0
Maruti Suzuki,Alto 800 Lxi CNG,7320.0,2021,14000,CNG,Manual,Mohali,First,Individual,796.0,FWD,5.0,35.0
Renault,Kwid 1.0 RXL [2017-2019],5566.25,2019,32000,Petrol,Manual,Mumbai,First,Individual,999.0,FWD,5.0,28.0
Ford,Ecosport Titanium+ 1.5L TDCi,11361.25,2017,82000,Diesel,Manual,Jaipur,First,Individual,1498.0,FWD,5.0,52.0
Mercedes-Benz,B-class B180 Sports,17537.5,2013,52000,Petrol,Automatic,Delhi,Second,Individual,1595.0,FWD,5.0,50.0
Hyundai,Xcent SX 1.1 CRDi (O),3050.0,2014,56000,Diesel,Manual,Delhi,Third,Individual,1120.0,FWD,5.0,43.0
Honda,City VX CVT,11818.75,2016,42000,Petrol,Automatic,Mumbai,First,Individual,1497.0,FWD,5.0,40.0
Hyundai,Creta SX Plus 1.6  Petrol,13115.0,2016,57983,Petrol,Manual,Mumbai,First,Individual,1591.0,FWD,5.0,60.0
Audi,A3 35 TFSI Premium Plus,31872.48475,2018,15600,Petrol,Automatic,Lucknow,First,Corporate,1395.0,FWD,5.0,50.0
Hyundai,Verna 1.6 CRDI SX,16775.0,2019,26000,Diesel,Manual,Patna,First,Individual,1582.0,FWD,5.0,43.0
Maruti Suzuki,Swift DZire VDI,3965.0,2011,90000,Diesel,Manual,Chandigarh,Second,Individual,1248.0,FWD,5.0,42.0
Skoda,Octavia 2.0 TDI L&K,21350.0,2020,94182,Diesel,Automatic,Kanpur,First,Individual,1968.0,FWD,5.0,50.0
Hyundai,Santro Sportz [2018-2020],7853.75,2022,3395,Petrol,Manual,Ludhiana,First,Individual,1086.0,FWD,5.0,35.0
Jaguar,XE Prestige Diesel,43462.5,2018,45000,Diesel,Automatic,Dehradun,First,Individual,1999.0,RWD,5.0,56.0
Toyota,Corolla Altis GL Petrol,16393.75,2016,70000,Petrol,Manual,Delhi,First,Individual,1798.0,FWD,5.0,55.0
Tata,Altroz XT Petrol,8768.75,2020,40000,Petrol,Manual,Kolkata,First,Individual,1199.0,FWD,5.0,37.0
Volvo,XC40 D4 R-Design,60237.5,2018,52000,Diesel,Automatic,Bangalore,First,Individual,1969.0,AWD,5.0,54.0
Maruti Suzuki,Ciaz Delta Hybrid 1.5 [2018-2020],11437.5,2019,6200,Petrol,Manual,Mumbai,First,Individual,1462.0,FWD,5.0,43.0
Honda,WR-V VX MT Diesel,11513.75,2017,75650,Diesel,Manual,Thane,First,Individual,1498.0,FWD,5.0,40.0
Hyundai,i10 Sportz 1.2,2897.5,2010,60000,Petrol,Manual,Roorkee,Third,Individual,1197.0,FWD,5.0,35.0
Maruti Suzuki,Swift DZire VDI,6481.25,2014,89000,Diesel,Manual,Lucknow,First,Individual,1248.0,FWD,5.0,42.0
Maruti Suzuki,Alto 800 Lxi CNG,5947.5,2019,56000,CNG,Manual,Ahmedabad,First,Individual,796.0,FWD,5.0,35.0
Hyundai,Verna 1.6 CRDI SX,13038.75,2017,57000,Diesel,Manual,Bangalore,Second,Individual,1582.0,FWD,5.0,43.0
Hyundai,Eon Era +,3431.25,2012,56000,Petrol,Manual,Meerut,First,Individual,814.0,FWD,5.0,32.0
Audi,A6 35 TDI Matrix,36981.25,2016,60000,Diesel,Automatic,Mumbai,First,Individual,1968.0,FWD,5.0,75.0
Maruti Suzuki,Wagon R LXI CNG (O),4956.25,2014,58000,CNG,Manual,Delhi,Second,Individual,998.0,FWD,5.0,35.0
Tata,Nexon XM,11437.5,2019,33000,Petrol,Manual,Delhi,First,Individual,1198.0,FWD,5.0,44.0
Maruti Suzuki,Celerio ZXi AMT [2019-2020],6862.5,2014,48000,Petrol,Automatic,Mumbai,First,Individual,998.0,FWD,5.0,35.0
MG,Hector Sharp 2.0 Diesel [2019-2020],26077.5,2020,12400,Diesel,Manual,Mohali,First,Individual,1956.0,FWD,5.0,60.0
Hyundai,Creta 1.6 SX (O),13282.75,2015,64000,Diesel,Manual,Ahmedabad,First,Individual,1582.0,FWD,5.0,60.0
Maruti Suzuki,Wagon R LXI CNG (O),9531.25,2021,18000,CNG,Manual,Delhi,First,Individual,998.0,FWD,5.0,35.0
Honda,City V Diesel,9150.0,2016,70000,Diesel,Manual,Kanpur,First,Individual,1498.0,FWD,5.0,40.0
Hyundai,Verna Fluidic 1.6 CRDi SX,9073.75,2014,65123,Diesel,Manual,Patna,First,Individual,1582.0,FWD,5.0,43.0
Honda,Amaze 1.2 S i-VTEC,6481.25,2014,58600,Petrol,Manual,Pune,First,Individual,1198.0,FWD,5.0,35.0
Hyundai,Venue SX (O) 1.0 Turbo iMT,16012.5,2021,7500,Petrol,Manual,Hyderabad,First,Individual,998.0,FWD,5.0,45.0
Hyundai,Creta SX 1.6 CRDi,19809.75,2019,39000,Diesel,Manual,Mumbai,First,Individual,1582.0,FWD,5.0,55.0
Hyundai,i10 Magna,2668.75,2009,23000,Petrol,Manual,Mumbai,First,Individual,1086.0,FWD,5.0,35.0
Renault,Kwid 1.0 RXT [2016-2019],4041.25,2016,122000,Petrol,Manual,Coimbatore,First,Individual,999.0,FWD,5.0,28.0
Maruti Suzuki,Baleno Sigma 1.2,7243.75,2015,48000,Petrol,Manual,Navi Mumbai,First,Individual,1197.0,FWD,5.0,37.0
Hyundai,Elite i20 Sportz 1.2 (O),10065.0,2018,9000,Petrol,Manual,Mumbai,First,Individual,1197.0,FWD,5.0,45.0
Renault,Kwid 1.0 RXT AMT Opt,7472.5,2019,32000,Petrol,Automatic,Coimbatore,First,Individual,999.0,FWD,5.0,28.0
Nissan,Sunny XL,4803.75,2012,57000,Petrol,Manual,Amritsar,First,Individual,1498.0,FWD,5.0,41.0
Honda,Brio S MT,5200.25,2016,49000,Petrol,Manual,Mumbai,First,Individual,1198.0,FWD,5.0,35.0
Maruti Suzuki,Vitara Brezza ZDi Plus,14487.5,2018,71000,Diesel,Manual,Udupi,Second,Individual,1248.0,FWD,5.0,48.0
Maruti Suzuki,Swift VXi,6252.48475,2014,20000,Petrol,Manual,Mumbai,Second,Individual,1197.0,FWD,5.0,42.0
Maruti Suzuki,Ciaz Zeta 1.3 Hybrid,16012.5,2021,5000,Diesel,Manual,Lucknow,First,Individual,1248.0,FWD,5.0,43.0
Maruti Suzuki,Swift VXi,5566.25,2013,68000,Petrol,Manual,Mumbai,First,Individual,1197.0,FWD,5.0,42.0
Mercedes-Benz,CLA 200 D Urban Sport,47275.0,2019,17000,Diesel,Automatic,Delhi,First,Individual,2143.0,FWD,5.0,56.0
Ford,Ecosport Titanium 1.5 TDCi,9073.75,2015,43000,Diesel,Manual,Mumbai,First,Individual,1498.0,FWD,5.0,52.0
Maruti Suzuki,Ciaz VDi+ SHVS,9912.5,2017,92000,Diesel,Manual,Jalandhar,Second,Individual,1248.0,FWD,5.0,43.0
Maruti Suzuki,Ignis Zeta 1.2 AMT,7945.25,2017,40879,Petrol,Automatic,Mumbai,First,Individual,1197.0,FWD,5.0,32.0
Ford,Ecosport Titanium 1.5L TDCi,8692.5,2016,80000,Diesel,Manual,Gurgaon,First,Individual,1498.0,FWD,5.0,52.0
Renault,Kwid 1.0 RXT [2016-2019],4559.75,2018,19000,Petrol,Manual,Kolkata,First,Individual,999.0,FWD,5.0,28.0
Skoda,Rapid Ambition 1.6 TDI CR MT,5337.5,2012,130000,Diesel,Manual,Nashik,First,Individual,1598.0,FWD,5.0,55.0
Maruti Suzuki,Swift DZire VDI,8768.75,2017,35000,Diesel,Manual,Patna,First,Individual,1248.0,FWD,5.0,42.0
Honda,Brio VX AT,5108.75,2013,64418,Petrol,Automatic,Mumbai,Second,Individual,1198.0,FWD,5.0,35.0
Hyundai,Grand i10 Sportz 1.2 Kappa VTVT [2016-2017],7320.0,2019,10265,Petrol,Manual,Hyderabad,First,Individual,1197.0,FWD,5.0,43.0
Maruti Suzuki,Wagon R LXi 1.0 CNG,10293.75,2021,15000,CNG,Manual,Pune,First,Individual,998.0,FWD,5.0,60.0
Ford,Fiesta Titanium Diesel,5337.5,2012,85000,Diesel,Manual,Jaipur,First,Individual,1498.0,FWD,5.0,40.0
Mercedes-Benz,GLA 200 d Style,38125.0,2018,90000,Diesel,Automatic,Mumbai,Second,Individual,2143.0,FWD,5.0,50.0
Maruti Suzuki,Wagon R LXI CNG,6100.0,2017,43000,CNG,Manual,Agra,First,Individual,998.0,FWD,5.0,35.0
Maruti Suzuki,Vitara Brezza ZDi Plus,12047.5,2017,50000,Diesel,Manual,Delhi,First,Individual,1248.0,FWD,5.0,48.0
Maruti Suzuki,Alto 800 Std,2745.0,2014,48000,Petrol,Manual,Ranchi,Third,Individual,796.0,FWD,5.0,35.0
Hyundai,Xcent SX 1.1 CRDi,8402.75,2019,39000,Diesel,Manual,Jaipur,First,Individual,1120.0,FWD,5.0,43.0
Maruti Suzuki,Vitara Brezza VDi,13115.0,2018,33030,Diesel,Manual,Jaipur,First,Individual,1248.0,FWD,5.0,48.0
Honda,City 1.5 E MT,5718.75,2013,86000,Petrol,Manual,Mumbai,Second,Individual,1497.0,FWD,5.0,42.0
Maruti Suzuki,Ciaz Alpha 1.4 AT,11056.25,2017,55000,Petrol,Automatic,Noida,First,Individual,1373.0,FWD,5.0,43.0
Hyundai,Grand i10 Sportz 1.2 Kappa VTVT [2016-2017],6100.0,2017,35000,Petrol,Manual,Kolkata,First,Individual,1197.0,FWD,5.0,43.0
Jeep,Compass Limited (O) 1.4 Petrol DCT,34693.75,2022,2000,Petrol,Automatic,Kolkata,First,Individual,1368.0,FWD,5.0,60.0
Jeep,Compass Limited 2.0 Diesel [2017-2020],19062.5,2018,90000,Diesel,Manual,Ludhiana,First,Individual,1956.0,FWD,5.0,60.0
Honda,City 1.5 S MT,7609.75,2012,96506,Petrol,Manual,Bangalore,Second,Individual,1497.0,FWD,5.0,42.0
Volkswagen,Vento Highline Petrol AT,6084.75,2014,88000,Petrol,Automatic,Faridabad,First,Individual,1598.0,FWD,5.0,55.0
Maruti Suzuki,Swift DZire VXI,6862.5,2015,52000,Petrol,Manual,Roorkee,First,Individual,1197.0,FWD,5.0,42.0
Maruti Suzuki,Celerio VXi AMT,6252.48475,2015,54443,Petrol,Automatic,Mumbai,First,Individual,998.0,FWD,5.0,35.0
Audi,A4 30 TFSI Technology Pack,45750.0,2017,42000,Petrol,Automatic,Pune,First,Individual,1395.0,FWD,5.0,54.0
Datsun,Redigo T(O) 1.0,3812.5,2018,25000,Petrol,Manual,Kolkata,Second,Individual,999.0,FWD,5.0,28.0
Maruti Suzuki,Swift VDi,8997.5,2014,86000,Diesel,Manual,Coimbatore,First,Individual,1248.0,FWD,5.0,42.0
MINI,Countryman Cooper D,19825.0,2013,50300,Diesel,Automatic,Delhi,Second,Individual,1995.0,FWD,5.0,47.0
Ford,Ecosport Titanium 1.5 TDCi,8082.5,2013,75000,Diesel,Manual,Mumbai,First,Individual,1498.0,FWD,5.0,52.0
BMW,X5 xDrive 30d M Sport,45368.75,2015,87000,Diesel,Automatic,Mohali,First,Individual,2993.0,AWD,5.0,50.0
Hyundai,Creta SX (O) 1.5 Diesel Automatic,30347.48475,2022,5800,Diesel,Automatic,Surat,First,Individual,1493.0,FWD,5.0,50.0
Kia,Seltos GTX Plus AT 1.4 [2019-2020],30118.75,2021,7000,Petrol,Automatic,Bangalore,First,Individual,1353.0,FWD,5.0,50.0
Toyota,Etios Liva G,4803.75,2011,38091,Petrol,Manual,Mumbai,First,Individual,1197.0,FWD,5.0,45.0
Hyundai,Eon Sportz,4193.75,2013,34000,Petrol,Manual,Pune,First,Individual,814.0,FWD,5.0,32.0
Honda,City SV Diesel,11437.5,2018,75000,Diesel,Manual,Faridabad,First,Individual,1498.0,FWD,5.0,40.0
Toyota,Etios VXD,7091.25,2014,82000,Diesel,Manual,Ludhiana,First,Individual,1364.0,FWD,5.0,45.0
Kia,Sonet GTX Plus 1.0 iMT [2020-2021],20206.25,2021,20000,Petrol,Manual,Bangalore,First,Individual,998.0,FWD,5.0,45.0
Maruti Suzuki,Swift DZire VDI,2668.75,2008,65000,Diesel,Manual,Jamshedpur,Second,Individual,1248.0,FWD,5.0,42.0
Maruti Suzuki,Swift DZire VDI,4193.75,2011,65000,Diesel,Manual,Allahabad,First,Individual,1248.0,FWD,5.0,42.0
Honda,City V,11132.5,2016,51834,Petrol,Manual,Bangalore,Second,Individual,1497.0,FWD,5.0,40.0
Jeep,Compass Limited 1.4 Petrol AT [2017-2020],22798.75,2018,28000,Petrol,Automatic,Delhi,First,Individual,1368.0,FWD,5.0,60.0
Mercedes-Benz,B-class B180,17537.5,2014,39000,Petrol,Automatic,Mumbai,Second,Individual,1595.0,FWD,5.0,50.0
Honda,City SV CVT,8997.5,2015,116592,Petrol,Automatic,Mumbai,First,Individual,1497.0,FWD,5.0,40.0
Mercedes-Benz,C-Class C 220 CDI Avantgarde,37362.5,2014,80000,Diesel,Automatic,Hyderabad,First,Individual,2143.0,RWD,5.0,66.0
Chevrolet,Sail Sedan 1.2 LS,4559.75,2014,32000,Petrol,Manual,Dehradun,First,Individual,1199.0,FWD,5.0,42.0
Mercedes-Benz,C-Class C 220 CDI Avantgarde,43462.5,2016,21200,Diesel,Automatic,Pune,First,Individual,2143.0,RWD,5.0,66.0
Maruti Suzuki,Wagon R LXI CNG (O),5566.25,2014,75693,CNG,Manual,Pune,Second,Individual,998.0,FWD,5.0,35.0
Maruti Suzuki,Vitara Brezza ZDi,12962.5,2018,85000,Diesel,Manual,Hyderabad,First,Individual,1248.0,FWD,5.0,48.0
Honda,City V,7320.0,2015,49000,Petrol,Manual,Kolkata,First,Individual,1497.0,FWD,5.0,40.0
Hyundai,Grand i10 Asta 1.1 CRDi [2013-2016],5261.25,2016,71000,Diesel,Manual,Kanpur,Second,Individual,1120.0,FWD,5.0,43.0
Hyundai,Creta SX Plus 1.6  Petrol,13587.75,2016,47000,Petrol,Manual,Delhi,First,Individual,1591.0,FWD,5.0,60.0
Maruti Suzuki,Vitara Brezza VXi,14106.25,2021,48000,Petrol,Manual,Bangalore,First,Individual,1462.0,FWD,5.0,48.0
Maruti Suzuki,Ritz Vxi (ABS) BS-IV,3736.25,2014,79000,Petrol,Manual,Faridabad,Second,Individual,1197.0,FWD,5.0,43.0
Hyundai,Eon D-Lite +,4193.75,2014,83000,Petrol,Manual,Ahmedabad,Second,Individual,814.0,FWD,5.0,32.0
Ford,Figo Duratec Petrol ZXI 1.2,3660.0,2013,73000,Petrol,Manual,Thane,First,Individual,1196.0,FWD,5.0,45.0
